id,target
1743,10
1744,31
1745,14
1746,28
1747,2
1748,2
1749,29
1750,9
1751,3
1752,17
1753,10
1754,6
1755,27
1756,6
1757,14
1758,14
1759,3
1760,22
1761,10
1762,18
1763,18
1764,12
1765,4
1766,22
1767,9
1768,8
1769,14
1770,18
1771,30
1772,26
1773,25
1774,10
1775,22
1776,20
1777,9
1778,1
1779,2
1780,17
1781,7
1782,27
1783,18
1784,13
1785,27
1786,19
1787,5
1788,30
1789,18
1790,2
1791,0
1792,12
1793,7
1794,19
1795,23
1796,0
1797,11
1798,16
1799,8
1800,3
1801,27
1802,17
1803,4
1804,5
1805,12
1806,4
1807,31
1808,14
1809,9
1810,26
1811,14
1812,24
1813,26
1814,15
1815,6
1816,12
1817,14
1818,22
1819,15
1820,3
1821,28
1822,19
1823,24
1824,6
1825,29
1826,0
1827,20
1828,14
1829,14
1830,20
1831,22
1832,4
1833,12
1834,1
1835,25
1836,10
1837,16
1838,21
1839,17
1840,5
1841,27
1842,20
1843,18
1844,27
1845,19
1846,8
1847,11
1848,22
1849,24
1850,11
1851,5
1852,7
1853,19
1854,14
1855,0
1856,17
1857,25
1858,22
1859,25
1860,21
1861,12
1862,26
1863,24
1864,28
1865,14
1866,15
1867,19
1868,15
1869,10
1870,10
1871,7
1872,6
1873,18
1874,18
1875,15
1876,4
1877,27
1878,12
1879,1
1880,18
1881,3
1882,7
1883,7
1884,19
1885,28
1886,27
1887,7
1888,4
1889,11
1890,3
1891,19
1892,29
1893,15
1894,7
1895,18
1896,19
1897,23
1898,1
1899,8
1900,11
1901,1
1902,11
1903,13
1904,31
1905,31
1906,8
1907,20
1908,16
1909,29
1910,15
1911,9
1912,12
1913,9
1914,28
1915,22
1916,22
1917,29
1918,26
1919,0
1920,14
1921,3
1922,27
1923,1
1924,0
1925,13
1926,15
1927,18
1928,29
1929,13
1930,0
1931,8
1932,1
1933,14
1934,12
1935,25
1936,26
1937,15
1938,25
1939,8
1940,26
1941,26
1942,5
1943,0
1944,23
1945,9
1946,18
1947,3
1948,31
1949,27
1950,27
1951,31
1952,6
1953,18
1954,12
1955,29
1956,3
1957,29
1958,2
1959,8
1960,8
1961,1
1962,12
1963,18
1964,7
1965,29
1966,14
1967,10
1968,28
1969,15
1970,20
1971,11
1972,6
1973,4
1974,31
1975,17
1976,29
1977,11
1978,27
1979,20
1980,2
1981,8
1982,12
1983,31
1984,8
1985,22
1986,22
1987,16
1988,27
1989,24
1990,24
1991,30
1992,12
1993,15
1994,12
1995,27
1996,0
1997,29
1998,25
1999,5
2000,3
2001,9
2002,16
2003,21
2004,21
2005,7
2006,29
2007,25
2008,30
2009,26
2010,13
2011,14
2012,9
2013,9
2014,14
2015,14
2016,12
2017,7
2018,12
2019,12
2020,26
2021,22
2022,7
2023,2
2024,24
2025,30
2026,31
2027,17
2028,0
2029,27
2030,11
2031,27
2032,29
2033,13
2034,8
2035,19
2036,9
2037,1
2038,26
2039,31
2040,29
2041,1
2042,15
2043,2
2044,12
2045,0
2046,24
2047,18
2048,14
2049,26
2050,7
2051,30
2052,21
2053,15
2054,24
2055,26
2056,11
2057,20
2058,8
2059,7
2060,19
2061,18
2062,15
2063,17
2064,28
2065,12
2066,20
2067,25
2068,5
2069,18
2070,3
2071,3
2072,18
2073,20
2074,5
2075,14
2076,21
2077,2
2078,6
2079,4
2080,0
2081,27
2082,18
2083,1
2084,5
2085,31
2086,1
2087,19
2088,2
2089,20
2090,25
2091,12
2092,2
2093,4
2094,27
2095,22
2096,10
2097,10
2098,3
2099,31
2100,22
2101,17
2102,5
2103,30
2104,21
2105,22
2106,0
2107,23
2108,21
2109,3
2110,30
2111,6
2112,12
2113,11
2114,7
2115,23
2116,2
2117,5
2118,20
2119,28
2120,23
2121,30
2122,8
2123,16
2124,3
2125,15
2126,30
2127,11
2128,12
2129,29
2130,1
2131,20
2132,14
2133,18
2134,10
2135,13
2136,26
2137,1
2138,11
2139,24
2140,14
2141,15
2142,21
2143,5
2144,5
2145,5
2146,25
2147,14
2148,13
2149,4
2150,3
2151,0
2152,24
2153,28
2154,3
2155,31
2156,29
2157,29
2158,24
2159,21
2160,28
2161,7
2162,8
2163,10
2164,3
2165,22
2166,13
2167,9
2168,12
2169,0
2170,6
2171,23
2172,18
2173,17
2174,18
2175,0
2176,4
2177,29
2178,29
2179,31
2180,31
2181,25
2182,24
2183,12
2184,10
2185,28
2186,30
2187,1
2188,19
2189,3
2190,25
2191,2
2192,28
2193,29
2194,0
2195,19
2196,17
2197,17
2198,31
2199,20
2200,17
2201,27
2202,16
2203,13
2204,0
2205,20
2206,12
2207,29
2208,22
2209,6
2210,9
2211,13
2212,11
2213,0
2214,28
2215,7
2216,31
2217,15
2218,21
2219,21
2220,23
2221,26
2222,29
2223,23
2224,9
2225,29
2226,13
2227,10
2228,21
2229,26
2230,0
2231,29
2232,20
2233,29
2234,9
2235,9
2236,15
2237,24
2238,12
2239,0
2240,4
2241,8
2242,14
2243,31
2244,23
2245,5
2246,11
2247,3
2248,30
2249,8
2250,9
2251,25
2252,27
2253,12
2254,0
2255,13
2256,17
2257,2
2258,30
2259,1
2260,7
2261,0
2262,5
2263,7
2264,5
2265,18
2266,8
2267,21
2268,8
2269,3
2270,25
2271,9
2272,17
2273,26
2274,3
2275,29
2276,26
2277,12
2278,1
2279,12
2280,1
2281,19
2282,3
2283,21
2284,2
2285,17
2286,10
2287,5
2288,23
2289,24
2290,6
2291,3
2292,17
2293,12
2294,3
2295,21
2296,10
2297,3
2298,26
2299,26
2300,12
2301,25
2302,15
2303,29
2304,8
2305,30
2306,20
2307,1
2308,13
2309,20
2310,26
2311,9
2312,18
2313,0
2314,20
2315,0
2316,29
2317,17
2318,3
2319,29
2320,0
2321,22
2322,11
2323,20
2324,12
2325,16
2326,26
2327,18
2328,8
2329,5
2330,7
2331,18
2332,3
2333,26
2334,15
2335,27
2336,10
2337,7
2338,12
2339,7
2340,9
2341,30
2342,5
2343,8
2344,5
2345,21
2346,19
2347,22
2348,24
2349,11
2350,29
2351,20
2352,28
2353,26
2354,22
2355,24
2356,28
2357,22
2358,21
2359,27
2360,19
2361,22
2362,28
2363,21
2364,12
2365,1
2366,0
2367,17
2368,30
2369,1
2370,4
2371,0
2372,19
2373,13
2374,12
2375,15
2376,19
2377,3
2378,4
2379,1
2380,25
2381,22
2382,2
2383,0
2384,1
2385,31
2386,19
2387,8
2388,12
2389,24
2390,2
2391,0
2392,15
2393,24
2394,18
2395,30
2396,17
2397,0
2398,20
2399,27
2400,28
2401,20
2402,30
2403,27
2404,14
2405,14
2406,31
2407,24
2408,14
2409,12
2410,28
2411,2
2412,26
2413,31
2414,3
2415,13
2416,3
2417,0
2418,0
2419,11
2420,19
2421,28
2422,5
2423,29
2424,18
2425,30
2426,21
2427,19
2428,10
2429,6
2430,5
2431,13
2432,9
2433,12
2434,5
2435,1
2436,15
2437,31
2438,11
2439,1
2440,3
2441,18
2442,3
2443,22
2444,13
2445,13
2446,12
2447,29
2448,28
2449,13
2450,4
2451,27
2452,21
2453,28
2454,3
2455,29
2456,27
2457,7
2458,20
2459,24
2460,1
2461,5
2462,4
2463,18
2464,2
2465,20
2466,30
2467,1
2468,3
2469,8
2470,10
2471,15
2472,12
2473,16
2474,10
2475,8
2476,2
2477,27
2478,14
2479,19
2480,4
2481,22
2482,3
2483,1
2484,12
2485,25
2486,28
2487,10
2488,31
2489,7
2490,23
2491,12
2492,7
2493,7
2494,0
2495,0
2496,20
2497,20
2498,7
2499,28
2500,20
2501,0
2502,11
2503,31
2504,11
2505,20
2506,0
2507,14
2508,12
2509,15
2510,10
2511,15
2512,23
2513,22
2514,22
2515,2
2516,28
2517,29
2518,31
2519,16
2520,9
2521,27
2522,8
2523,27
2524,9
2525,22
2526,20
2527,30
2528,21
2529,19
2530,9
2531,9
2532,29
2533,20
2534,20
2535,8
2536,26
2537,15
2538,2
2539,4
2540,3
2541,13
2542,18
2543,0
2544,23
2545,21
2546,7
2547,6
2548,11
2549,28
2550,5
2551,27
2552,27
2553,13
2554,2
2555,1
2556,2
2557,9
2558,22
2559,22
2560,16
2561,24
2562,8
2563,25
2564,31
2565,24
2566,11
2567,19
2568,9
2569,31
2570,12
2571,27
2572,20
2573,14
2574,11
2575,7
2576,0
2577,21
2578,3
2579,20
2580,27
2581,6
2582,5
2583,2
2584,27
2585,9
2586,4
2587,15
2588,18
2589,0
2590,10
2591,29
2592,8
2593,28
2594,7
2595,27
2596,20
2597,0
2598,29
2599,15
2600,29
2601,28
2602,18
2603,21
2604,5
2605,4
2606,3
2607,25
2608,31
2609,29
2610,14
2611,0
2612,13
2613,18
2614,14
2615,30
2616,0
2617,24
2618,3
2619,16
2620,4
2621,1
2622,9
2623,18
2624,13
2625,24
2626,3
2627,24
2628,28
2629,8
2630,29
2631,17
2632,31
2633,24
2634,25
2635,17
2636,9
2637,18
2638,13
2639,27
2640,31
2641,29
2642,9
2643,30
2644,13
2645,29
2646,31
2647,31
2648,0
2649,19
2650,29
2651,20
2652,4
2653,16
2654,20
2655,15
2656,14
2657,0
2658,25
2659,8
2660,29
2661,8
2662,30
2663,8
2664,13
2665,27
2666,12
2667,27
2668,21
2669,8
2670,26
2671,4
2672,11
2673,11
2674,21
2675,13
2676,6
2677,29
2678,27
2679,19
2680,10
2681,8
2682,25
2683,3
2684,24
2685,26
2686,4
2687,18
2688,8
2689,30
2690,4
2691,22
2692,28
2693,27
2694,0
2695,9
2696,25
2697,27
2698,27
2699,1
2700,5
2701,25
2702,28
2703,1
2704,23
2705,8
2706,30
2707,22
2708,29
2709,11
2710,12
2711,5
2712,3
2713,13
2714,14
2715,5
2716,14
2717,13
2718,12
2719,20
2720,0
2721,15
2722,31
2723,20
2724,18
2725,11
2726,9
2727,1
2728,2
2729,6
2730,29
2731,27
2732,2
2733,15
2734,12
2735,21
2736,3
2737,23
2738,30
2739,7
2740,19
2741,3
2742,31
2743,9
2744,6
2745,13
2746,18
2747,17
2748,27
2749,2
2750,18
2751,25
2752,24
2753,26
2754,26
2755,0
2756,11
2757,10
2758,12
2759,1
2760,12
2761,27
2762,29
2763,17
2764,3
2765,2
2766,24
2767,21
2768,28
2769,20
2770,19
2771,5
2772,8
2773,29
2774,31
2775,10
2776,29
2777,28
2778,5
2779,6
2780,26
2781,28
2782,5
2783,28
2784,5
2785,4
2786,2
2787,1
2788,17
2789,5
2790,1
2791,25
2792,8
2793,27
2794,4
2795,11
2796,18
2797,22
2798,15
2799,3
2800,0
2801,15
2802,7
2803,27
2804,21
2805,3
2806,29
2807,15
2808,4
2809,24
2810,22
2811,17
2812,27
2813,9
2814,5
2815,1
2816,1
2817,7
2818,1
2819,9
2820,26
2821,14
2822,31
2823,20
2824,23
2825,2
2826,13
2827,26
2828,18
2829,22
2830,0
2831,12
2832,15
2833,16
2834,13
2835,8
2836,27
2837,25
2838,24
2839,22
2840,22
2841,19
2842,8
2843,14
2844,22
2845,16
2846,8
2847,3
2848,7
2849,13
2850,4
2851,18
2852,1
2853,22
2854,29
2855,1
2856,21
2857,20
2858,11
2859,25
2860,10
2861,8
2862,12
2863,13
2864,9
2865,7
2866,22
2867,2
2868,28
2869,5
2870,24
2871,18
2872,28
2873,13
2874,0
2875,12
2876,5
2877,24
2878,19
2879,3
2880,7
2881,20
2882,21
2883,23
2884,29
2885,0
2886,23
2887,23
2888,25
2889,29
2890,8
2891,3
2892,0
2893,23
2894,29
2895,18
2896,25
2897,4
2898,24
2899,21
2900,21
2901,15
2902,3
2903,27
2904,20
2905,4
2906,18
2907,12
2908,12
2909,28
2910,7
2911,11
2912,5
2913,15
2914,5
2915,19
2916,8
2917,14
2918,8
2919,2
2920,9
2921,30
2922,13
2923,13
2924,19
2925,11
2926,29
2927,1
2928,1
2929,22
2930,12
2931,15
2932,28
2933,25
2934,22
2935,12
2936,5
2937,9
2938,17
2939,14
2940,4
2941,12
2942,3
2943,25
2944,26
2945,15
2946,11
2947,25
2948,27
2949,0
2950,15
2951,3
2952,30
2953,16
2954,6
2955,22
2956,1
2957,20
2958,13
2959,26
2960,24
2961,12
2962,28
2963,8
2964,8
2965,20
2966,20
2967,24
2968,19
2969,8
2970,16
2971,26
2972,15
2973,24
2974,28
2975,25
2976,8
2977,8
2978,27
2979,9
2980,9
2981,3
2982,12
2983,17
2984,18
2985,14
2986,13
2987,11
2988,0
2989,12
2990,0
2991,19
2992,0
2993,28
2994,26
2995,12
2996,3
2997,14
